taskid	tweetid	tweet_type	persp_toxicity_score	text	ToJournalist
784	1453407796137975810	reply-other-handle	0.5535644	@ghadaoueiss من يرد ع هذه العاهره	1
783	1453606938814603266	reply-other-handle	0.5535644	@ghadaoueiss اذا كنت تخشين من تعملين لديهم بإمكانك ان تصمتي	1
782	1454593863222538253	reply-other-handle	0.5535644	@ghadaoueiss بلدكم زباله بفضل حزب الشيطان	0
781	1454941766570872836	reply-other-handle	0.5535644	@ghadaoueiss هنتي ابوه ...القذر ابن القذر	0
780	1456241041389072390	reply-other-handle	0.5535644	@ghadaoueiss كذاب  أشر.  يقول من دوننا لن تصمد لمدة أسبوعين.   لكن الحقيقة انه لن يصمد لمدة ساعة من نهار	0
779	1459646288153169925	reply-other-handle	0.5535644	@ghadaoueiss غبية انت	1
778	1459706855702372360	reply-other-handle	0.5535644	@ghadaoueiss من ملامحو معاق دهني	0
777	1460003243334029314	reply-other-handle	0.5535644	@ghadaoueiss مريض نفسي ..... ومهزوم أيضاً	0
776	1461885997373968392	reply-other-handle	0.5535644	@ghadaoueiss عنا ابو عبيدة … كسم بريطانيا	0
775	1463668528633069570	reply-other-handle	0.5535644	@ghadaoueiss كلهم منافقون	0
774	1463854397058863106	reply-other-handle	0.5535644	@ghadaoueiss عاش الحمار عاش https://t.co/68BiP2hgnu	0
773	1464987109073244172	reply-other-handle	0.5535644	@ghadaoueiss و وصف الأفارقة بالقرود من قبل https://t.co/wfXv7qmgQ0	0
772	1465021703097139213	reply-other-handle	0.5535644	@ghadaoueiss هذا ليس ذباب مغربي ......!!!!  أكاد أجزم انه شخبوطي حقير بإسم مزيف.  أنا لست مغربي ولاكن أعرف ذاك  الشعب جيدا.	0
771	1465319942954307593	reply-other-handle	0.5535644	@ghadaoueiss اقول لك ياغادة جاكوزي  روحي ابحثي عن جثت خاشقجي في كسك يمكن انها دخلت كسك بدون ما تحسي فيها	1
770	1466664123677265923	reply-other-handle	0.5535644	@ghadaoueiss هذا يمثل الأغلبية الفرنسية التي تفكر بهدوء تام ولا تعلن أفكارها جهرا ، إنه شعب عنصري سيدتي العزيزة	0
769	1467221033493086217	reply-other-handle	0.5535644	@ghadaoueiss وثانيا تحريره من سلطة الخونة وبعدها تطهير الأرض من نجس الصهاينة	0
768	1467361633433374721	quote-other-handle	0.5535644	@EdyCohen لعنة الله عليكم	0
767	1467437190120628225	reply-other-handle	0.5535644	@ghadaoueiss لعنة الله عليهم كلاب متوحشة	0
766	1467576591953940481	reply-other-handle	0.5535644	@ghadaoueiss لو كان مسلم لقالوا إرهابيّ	0
765	1468980689584459779	reply-other-handle	0.5535644	@ghadaoueiss كيف ؟  هل ؟  هل ؟  هل ؟  ما ؟  كثرة السؤال ليس بالضرورة يعني انك صحفي حر ،  غادة عويس دلالة على ذلك تساؤلات مدفوعة الأجر تطرحها بغباء مضحك !! https://t.co/T8dKUxNogr	1
764	1433936023730393088	reply-other-handle	0.54959583	@ghadaoueiss تحجبي يا قح به	1
763	1436029015362572288	reply-other-handle	0.54959583	@ghadaoueiss هذا مجرد هراء وكلام فارغ من أصله	0
762	1437919921778958343	reply-other-handle	0.54959583	@ghadaoueiss رغم أدعائهم إنهم واحة الحرية وحقوق الانسان! تبا لهم ولمن يتبعهم!	0
761	1441718490860343300	reply-other-handle	0.54959583	@ghadaoueiss وقد أصبحنا نعيش في غابة غباء	0
760	1449014142258630657	reply-other-handle	0.54959583	@ghadaoueiss @YouTube شكرت الله على دليل جديد على غباء خصوم المملكة العربية السعودية.   شاطئ خاص تم تصويره على أنه ممارسة عامة. حتى الساذج يمكنه تمييز ذلك.     أما خروجك بالمايوه فهو شأنك فأنت تختارين من تكونين.	1
759	1453260817932111881	reply-other-handle	0.54959583	@ghadaoueiss @mohammed__anam حمار سياسة	0
758	1453327339723575299	reply-other-handle	0.54959583	@ghadaoueiss ناكر المعروف بصق بالصحن الذي أكل منه	0
757	1454932414610948096	reply-other-handle	0.54959583	@ghadaoueiss الحوثيون مجرمون	0
755	1446757071739932676	reply-other-handle	0.54375964	@ghadaoueiss @LinaAlhathloul *انت ذبابة تابعة للنظام المستبد الفاسد ومشغلك طلب منك ان تعلق بصفحتي بقلة أدب وسخف فمن الطبيعي أن أحظرك. انما الفنان العظيم صقر باشا عمري ما علقت بصفحته ولا اعرفه اصلا وهذا مدعاة للضحك أن يحظرني فيما أنا لم أعلّق عنده ولا أتابعه* https://t.co/5qWfpFYdq8	1
754	1448603255207075840	reply-other-handle	0.54375964	@ghadaoueiss يا ممحونة مين بدأ يا مضروبة يا اعلامية العهر كانت مظاهرة يا مضروبة على كل حال كسم هيك اعلام ولو خيك بالمظاهرة ونقتل كنتي هيك كتبتي يا وس خة	1
753	1449944866973229056	reply-other-handle	0.54375964	@ghadaoueiss ودت الزانية لو أن النساء كلهن زواني https://t.co/WkwsPdMPM2	0
752	1452698557220327424	reply-other-handle	0.54375964	@ghadaoueiss ياكل الخرة	0
751	1453465696562819073	reply-other-handle	0.54375964	@ghadaoueiss غبائكم فاق الحدود	0
750	1455263296102273034	reply-other-handle	0.54375964	@ghadaoueiss سوف يؤرخ اسمك في كتب التاريخ مثل هتلر النازي ..	0
749	1458846650646994945	reply-other-handle	0.54375964	@ghadaoueiss الحماقة أعيت من يداويها	0
748	1466793624948166662	reply-other-handle	0.54375964	@ghadaoueiss هذا الكتاب الفظيع! https://t.co/qeASqKTjE3	0
747	1467237693910405121	reply-other-handle	0.54375964	@ghadaoueiss هؤلاء ليسوا أصحاب رأي... هم ذباب   مأجور	0
746	1472752689830322180	reply-other-handle	0.54375964	@ghadaoueiss حب من الطفولة  يجب قطع العلاقات مع البغال العرب https://t.co/WR4nXz6CoQ	0
745	1448423601443676162	reply-other-handle	0.53837943	@ghadaoueiss حزب الكابتغون لعنهم الله	0
744	1448592999932383239	reply-other-handle	0.53837943	@ghadaoueiss شو انك وسخة	1
743	1459788500228886530	reply-other-handle	0.53837943	@ghadaoueiss من هذا الأهبل؟	0
741	1437868199954030597	reply-other-handle	0.5363433	@ghadaoueiss هؤلاء يسرقون امهاتهم وليس فقط ارض غريب.  هم هكذا.	0
740	1445108451705765901	reply-other-handle	0.5363433	@ghadaoueiss صدقتي الوصف مواقع الهراء	1
739	1452832212861153280	reply-other-handle	0.5363433	@ghadaoueiss الخنزير إبن سلمان فعلا مجرم ومختل عقليا. هل هناك عاقل يشك بذلك؟ من يغتصب الحكم ويقطع صحفي ويشن الحروب ويعتقل الشيوخ والنساء ويبذر مئات الملايين على لوحة وقصر ويخت ، لا يمكن ان يكون شخص سوي.	0
738	1465327887654002695	reply-other-handle	0.5363433	@ghadaoueiss المؤسف أن بعض المسلمين والعرب تحديدا يهرعون للتطبيع مع هذا العدو البغيض عليهم جميعا لعنة الله	0
737	1437734158399332358	reply-other-handle	0.53430706	@ghadaoueiss جيناتهم مركبة على الطفيلية. حتى الأنبياء لم يخلصوا من شرورهم.	0
736	1437923164890320902	reply-other-handle	0.53430706	@ghadaoueiss لا تسلم منهم المرأة المحجبة المنقبة وهي تمشي بالشارع فما بالك بالصحفية المشهورة!     القذارة تسري في عروقهم	0
735	1449104306884448256	reply-other-handle	0.53430706	@ghadaoueiss @2P3RyiG5IvRHv1Z تطلقين النار على الكل في لبنان وبعد ذلك تقولين وهل بقي من لبنان شيء. وهذا الذي يريده الصهاينة	1
734	1449704564442243072	reply-other-handle	0.53430706	@ghadaoueiss اهبي يارخصك يالقبيحه	1
733	1467259002417553412	reply-other-handle	0.53430706	@ghadaoueiss عملية إعدام على الهواء مباشرة .. والعالم يتفرج !؟  كذلك يفعل الكيان السلولي اللقيط في اليمن .. حسبنا الله ونعم الوكيل	0
732	1467575675464916996	reply-other-handle	0.53430706	@ghadaoueiss الصورة مُعبرة عن التهديد... حسب رأيهم الديمقراطية حمل سلاح لضرب المسلمين ظالمأو مظلوم.   طغاة فوق الأرض!	0
731	1478856245528473611	reply-other-handle	0.53430706	@ghadaoueiss العرب عار على البشرية	0
730	1480347134155177988	quote-other-handle	0.53430706	دويلة الأغبياء.  #مبس	0
729	1433867610597335079	reply-other-handle	0.529921	@ghadaoueiss انتي مجرد حثاله كي تتكلمي عن الاسلام واحكامه يا حقيره	1
728	1437617756317396997	reply-other-handle	0.529921	@ghadaoueiss الصورة توصف بالقبح مثل صورة وجهك ملتوي الأطراف أما البذاءة فهي للسان مثل لسانك الذي ينزف بذاءة وتطاولا على أسيادك العرب الأقحاح يا سليلة الشتات الصليبي في أرض الشام.	1
727	1443923543641759759	reply-other-handle	0.529921	@ghadaoueiss اخرسي	1
726	1445821622984724482	reply-other-handle	0.529921	@ghadaoueiss متأكد أن لقب الخيانة هو العرب	0
725	1446499407382388771	reply-other-handle	0.529921	@ghadaoueiss تغلب الدكتاتورية لما تتكلمي عن الكاثوليك الذين اغتصبو الأطفال داخل الكنيسة كما تتكلمي عن الحجاب الذي لا علاقة لك به	1
724	1454457206133374977	reply-other-handle	0.529921	@ghadaoueiss اخرسي	1
723	1459992002976702466	reply-other-handle	0.529921	@ghadaoueiss كائن قذر	0
722	1460984887658389510	reply-other-handle	0.529921	@ghadaoueiss كلهم شياطين	0
721	1465109301136183297	reply-other-handle	0.529921	@ghadaoueiss لقد قالوا إن الله فقير ونحن اغنياء  هؤلاء الشعب الصهيوني جمع زبالة البشر من كل مكان ومن كل لون  فلذلك سيأتي وقت للتخلص من هذه الزبالة  إذا جاء وعد الآخرة	0
720	1437393266274672650	reply-other-handle	0.52368855	@ghadaoueiss وهو بالنهاية اصبح وزيرا وانتي لاتزالين عاهرة 😅	1
719	1450849899596091396	reply-other-handle	0.52368855	@ghadaoueiss لا يوجد   لعنهم الله	0
718	1453407966552592389	reply-other-handle	0.52368855	@ghadaoueiss تف عليكى يامصاصه الدماء ياحقيره	1
717	1455646283524415491	reply-other-handle	0.52368855	@ghadaoueiss إنهم المتصهينين والذين هم أكثر إنحطاطا وإفلاسا فلا غرابة في ذلك سيدة غادة عويس	1
716	1460174065352728579	reply-other-handle	0.52368855	@ghadaoueiss مجرد هراء لن يؤدي إلى نتيجة https://t.co/rpKI2vAykZ	0
715	1462800571879014404	reply-other-handle	0.52368855	@ghadaoueiss جبناء	0
714	1465101548133007361	reply-other-handle	0.52368855	@ghadaoueiss العرب كلهم منافقون	0
713	1481277719312838660	reply-other-handle	0.52368855	@ghadaoueiss يشربون بسهولة ويقتلون الناس ويتحدثون عن الإنسانية وحقوق الإنسان.	0
712	1439499248777797636	reply-other-handle	0.5174561	@ghadaoueiss الجماعات الإرهابية الشيطانية  الدين منهم بريئ	0
711	1452618377906855942	reply-other-handle	0.5174561	@ghadaoueiss عايز انبز لانو حارقني زفت الامارات دي معرصين ياخ	0
710	1453298682850422786	reply-other-handle	0.5174561	@ghadaoueiss فعلا غبي	0
709	1456070502502604804	reply-other-handle	0.5174561	@ghadaoueiss عاد من قردة السيرك !!!؟	0
708	1456197462121664515	reply-other-handle	0.5174561	@ghadaoueiss صدقتي الهراء؟	1
707	1464231045813968902	reply-other-handle	0.5174561	@ghadaoueiss بالنسبة لي لا فرق بينها وبين العربية وشعارها المزيف بأنها قناة الشعوب مجرد نفاق	0
706	1466843441992663040	reply-other-handle	0.5174561	@ghadaoueiss لستم الوسخين ولكنكم الاوسخ	0
705	1442203616287334401	reply-other-handle	0.5149511	@ghadaoueiss روحي نيكي حجون يماك يالقحبة	1
704	1453249437611040776	reply-other-handle	0.5149511	@ghadaoueiss قرداحي صحفي وصولي وانتهازي	0
703	1459789721010384900	reply-other-handle	0.5149511	@ghadaoueiss من يا ترى هذا المسعور	0
702	1434494455730552837	reply-other-handle	0.5124461	@ghadaoueiss شلت يمينك يا حقير	0
701	1437697719586410496	reply-other-handle	0.5124461	@ghadaoueiss هم الشر في كل العالم	0
700	1453267950186770443	reply-other-handle	0.5124461	@ghadaoueiss @Moussa_naserdin حضرتك عاهره بس محدش واخذ باله فحبيتي لفت الانتباه	1
699	1459797132899201025	reply-other-handle	0.5124461	@ghadaoueiss وجهك للحائط أرجوك لا لشئ ولكن تشكيلة وجهك لا تعجبني	1
698	1467198003068948482	reply-other-handle	0.5124461	@ghadaoueiss السلام يبدأ عندما يرفع الخونة أيديهم من دعم اليهود	0
697	1467370087015403520	reply-other-handle	0.5124461	@ghadaoueiss العقلية المتخلفة.	0
696	1468269682109165571	reply-other-handle	0.5124461	@ghadaoueiss فرنسا بلد حاضن للإرهاب والارهابيين	0
